,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15,Topic16,Topic17,Topic18,Topic19,Topic20,Topic21,Topic22,Topic23,Topic24,Topic25,Topic26,Topic27,Topic28,Topic29,dominant_topic,author,year
Doc152,8.865248226965232e-05,8.865248226968488e-05,8.865248226968108e-05,8.865248226968076e-05,8.865248226971294e-05,8.865248226966816e-05,8.86524822697158e-05,8.865248226973193e-05,8.865248226971709e-05,8.865248226972397e-05,8.865248226967953e-05,8.865248226971618e-05,8.86524822697435e-05,8.865248226976261e-05,8.865248226968174e-05,8.865248226976377e-05,8.865248226976524e-05,8.86524822697101e-05,8.865248226970138e-05,8.86524822697154e-05,8.86524822696854e-05,0.004317079261402645,0.9932006512350454,8.865248226973378e-05,8.865248226977268e-05,8.865248226967433e-05,8.865248226970707e-05,8.865248226975678e-05,8.865248226973472e-05,8.865248226970727e-05,22,Dimitris Politis,2018
Doc153,4.6620046620067294e-05,4.662004662007996e-05,4.66200466200949e-05,4.6620046620097584e-05,4.662004662009507e-05,4.662004662007758e-05,4.662004662009464e-05,4.662004662010976e-05,4.662004662011565e-05,4.66200466201365e-05,4.662004662007882e-05,4.66200466200986e-05,4.662004662011156e-05,4.6620046620126146e-05,4.6620046620094874e-05,4.662004662011153e-05,4.6620046620115e-05,4.662004662010372e-05,4.662004662009045e-05,4.6620046620109836e-05,4.662004662009762e-05,4.66200466201156e-05,0.998648018648017,4.662004662010559e-05,4.662004662010614e-05,4.662004662007727e-05,4.662004662008803e-05,4.6620046620095524e-05,4.6620046620120807e-05,4.662004662009586e-05,22,Dimitris Politis,2019
Doc154,6.397952655153265e-05,6.397952655156024e-05,6.397952655157208e-05,6.397952655157568e-05,6.397952655158504e-05,6.397952655155181e-05,6.39795265515788e-05,6.397952655158814e-05,0.3817696090592921,6.397952655159356e-05,6.397952655155474e-05,6.397952655156439e-05,6.397952655159575e-05,6.397952655162333e-05,6.397952655157417e-05,6.397952655160374e-05,6.397952655158271e-05,6.397952655157692e-05,6.397952655157339e-05,6.397952655159567e-05,6.397952655156886e-05,6.397952655159689e-05,0.6164389641972642,6.397952655158842e-05,6.397952655158065e-05,6.397952655154595e-05,6.397952655156974e-05,6.397952655157618e-05,6.397952655161015e-05,6.397952655158027e-05,22,Dimitris Politis,2020
Doc155,8.29187396353229e-05,8.291873963534827e-05,8.291873963535571e-05,8.291873963535299e-05,8.291873963537424e-05,8.291873963533713e-05,8.29187396353808e-05,8.291873963541577e-05,8.291873963540671e-05,8.291873963539752e-05,8.291873963533325e-05,8.291873963539398e-05,8.291873963541563e-05,8.291873963542041e-05,8.291873963535064e-05,8.291873963551732e-05,8.291873963547688e-05,8.291873963545594e-05,8.291873963537985e-05,8.291873963539485e-05,8.291873963535543e-05,8.291873963537817e-05,0.7298955991292903,8.291873963543e-05,8.291873963549942e-05,8.29187396353398e-05,8.291873963539873e-05,8.291873963538142e-05,0.26778267616091855,8.29187396353945e-05,22,Dimitris Politis,2021
Doc156,3.4258307639704004e-05,3.425830763974438e-05,3.4258307639725987e-05,3.425830763973426e-05,3.4258307639721873e-05,3.4258307639716534e-05,3.42583076397454e-05,0.15774488735057818,3.4258307639734836e-05,3.425830763973985e-05,3.425830763971991e-05,3.4258307639729205e-05,3.425830763973371e-05,3.425830763974097e-05,3.425830763976725e-05,3.425830763972643e-05,3.425830763972067e-05,3.425830763973658e-05,3.4258307639734965e-05,3.4258307639732234e-05,3.4258307639739404e-05,3.425830763974127e-05,3.425830763973678e-05,3.425830763974817e-05,3.4258307639732085e-05,3.425830763971485e-05,3.425830763972928e-05,3.425830763973269e-05,0.8412958800355093,3.425830763974704e-05,28,Ilkay Altintas,2016
Doc157,2.777777777788421e-05,2.77777777778944e-05,2.777777777790807e-05,2.777777777789844e-05,2.777777777789781e-05,2.7777777777893643e-05,2.777777777792026e-05,0.09983986730650116,2.7777777777916252e-05,2.7777777777922374e-05,2.7777777777914385e-05,2.777777777790658e-05,2.7777777777907528e-05,2.7777777777926054e-05,2.7777777777934165e-05,2.7777777777905478e-05,2.7777777777908578e-05,2.777777777790727e-05,2.7777777777918193e-05,2.777777777794382e-05,2.7777777777906162e-05,2.7777777777907213e-05,2.7777777777921544e-05,0.026172605226479902,2.777777777791195e-05,2.7777777777891793e-05,2.777777777791518e-05,2.77777777779278e-05,0.8732375274670154,2.7777777777912573e-05,28,Ilkay Altintas,2017
Doc158,3.9588281868631735e-05,3.9588281868648506e-05,3.958828186869962e-05,3.958828186865982e-05,3.958828186864985e-05,3.958828186864748e-05,3.958828186868469e-05,3.958828186867599e-05,3.9588281868672806e-05,3.958828186870505e-05,3.958828186866941e-05,3.95882818686983e-05,3.9588281868660026e-05,0.3826839739815143,0.06830652008444467,3.958828186866413e-05,3.958828186866841e-05,3.9588281868682984e-05,3.958828186867612e-05,3.958828186868166e-05,3.958828186866456e-05,3.9588281868680226e-05,3.9588281868666836e-05,3.958828186869774e-05,3.958828186867999e-05,3.9588281868643214e-05,3.9588281868677305e-05,3.958828186869593e-05,0.5479406223235869,3.9588281868667615e-05,28,Ilkay Altintas,2018
Doc159,2.3758612497091147e-05,2.3758612497135007e-05,2.375861249711519e-05,2.3758612497108576e-05,2.3758612497103067e-05,2.3758612497104164e-05,2.375861249711738e-05,0.012070609637612889,2.375861249711972e-05,2.375861249713038e-05,2.3758612497105316e-05,2.3758612497156823e-05,2.3758612497108583e-05,0.023545641429441405,0.15647867258830905,2.3758612497111544e-05,2.375861249711394e-05,2.375861249711686e-05,2.3758612497129108e-05,2.3758612497130653e-05,2.3758612497108583e-05,2.3758612497125466e-05,2.375861249711962e-05,0.06441983457326333,0.0628238083509921,2.375861249710143e-05,2.3758612497112404e-05,2.375861249711744e-05,0.6800912267204505,2.375861249711304e-05,28,Ilkay Altintas,2019
Doc160,6.816632583515569e-05,6.816632583516934e-05,6.816632583520201e-05,6.816632583519637e-05,6.816632583519305e-05,6.816632583517473e-05,6.816632583521723e-05,6.816632583528022e-05,6.816632583524772e-05,6.816632583523043e-05,6.816632583516531e-05,6.816632583523825e-05,6.816632583523927e-05,6.816632583523981e-05,6.816632583525813e-05,6.81663258351976e-05,6.81663258351932e-05,6.816632583520792e-05,6.816632583523864e-05,0.14851790073429186,6.816632583519148e-05,6.816632583521979e-05,6.816632583523283e-05,6.816632583523002e-05,6.816632583521956e-05,6.816632583516949e-05,6.816632583519507e-05,6.816632583521353e-05,0.8495734421423222,6.816632583519734e-05,28,Ilkay Altintas,2020
Doc161,2.9036004645853758e-05,2.9036004645866534e-05,2.9036004645882015e-05,2.9036004645867063e-05,2.9036004645867574e-05,2.903600464586795e-05,0.12656268900504103,0.04783118188520089,2.9036004645886277e-05,2.9036004645890634e-05,2.9036004645865545e-05,2.9036004645892345e-05,2.903600464588193e-05,2.90360046458836e-05,2.903600464588456e-05,2.9036004645892508e-05,2.9036004645879392e-05,2.9036004645872355e-05,2.9036004645881598e-05,2.9036004645888357e-05,2.903600464587573e-05,2.9036004645887293e-05,2.9036004645890187e-05,2.903600464589267e-05,2.903600464587799e-05,2.90360046458657e-05,2.903600464588075e-05,2.9036004645885698e-05,0.8248221569843193,2.903600464588351e-05,28,Ilkay Altintas,2021
Doc162,5.036768409399518e-06,5.03676840940159e-06,5.036768409404802e-06,5.036768409403478e-06,5.036768409404212e-06,5.03676840940154e-06,5.036768409405238e-06,0.0011081468948807404,5.036768409406389e-06,5.036768409407071e-06,5.036768409402483e-06,5.036768409406031e-06,5.036768409404562e-06,5.036768409406827e-06,5.036768409408434e-06,5.036768409404947e-06,5.036768409405078e-06,5.036768409405523e-06,5.03676840940544e-06,5.036768409406231e-06,5.036768409404528e-06,5.0367684094049985e-06,0.0024288576125307427,0.3463542994122644,5.03676840940713e-06,5.036768409401654e-06,0.5613649525986981,0.07691079318224665,0.011712067857553441,5.036768409404515e-06,26,Robin Knight,2016
Doc163,4.157831275224283e-06,4.157831275247323e-06,4.15783127522931e-06,4.157831275228461e-06,4.157831275226686e-06,4.157831275225602e-06,4.157831275230097e-06,4.15783127523035e-06,4.1578312752291346e-06,0.02033779055994144,4.157831275229998e-06,0.0009066675379646079,4.157831275229777e-06,4.157831275230206e-06,4.157831275230837e-06,0.0014182542254109116,4.1578312752289355e-06,4.1578312752297995e-06,0.0003331793465071148,4.157831275230622e-06,4.157831275229638e-06,4.157831275228989e-06,0.16447188235389118,0.2830848150402665,4.157831275229223e-06,4.157831275226025e-06,0.021500458424456196,0.4769711847833774,0.030888453271404544,4.157831275229498e-06,27,Robin Knight,2017
Doc164,3.987717829096136e-06,3.987717829101534e-06,3.9877178291005175e-06,3.9877178290992224e-06,3.9877178290986625e-06,3.987717829097822e-06,0.005490569206906162,0.02111675510625381,3.987717829101064e-06,0.02163693464634592,3.987717829098993e-06,3.987717829101446e-06,0.001406946301706615,0.0033381487301454116,3.987717829100831e-06,3.987717829103446e-06,3.987717829100335e-06,3.987717829101272e-06,3.987717829103186e-06,3.987717829102855e-06,3.987717829100953e-06,3.987717829101521e-06,0.014476193838596019,0.08081836594915441,3.987717829101448e-06,3.987717829098005e-06,3.987717829101632e-06,0.7836789247806011,0.06795341936587965,3.9877178291014925e-06,27,Robin Knight,2018
Doc165,3.5525240683713197e-06,3.5525240683840866e-06,3.5525240683745956e-06,3.552524068373797e-06,3.552524068373793e-06,3.5525240683731107e-06,0.0002939287473573379,0.0003994218528195415,0.0002803526810110391,0.00024089825811238574,3.5525240683733704e-06,3.5525240683759157e-06,3.5525240683755095e-06,3.5525240683780905e-06,3.55252406837487e-06,3.5525240683765937e-06,3.552524068381024e-06,3.552524068378558e-06,3.552524068376226e-06,3.552524068376341e-06,3.5525240683799133e-06,3.5525240683754795e-06,0.004211091617046986,0.7052624281105008,3.55252406837501e-06,3.552524068374106e-06,0.0007533211437286933,0.2869450304871731,0.0015389240968143498,3.552524068375129e-06,23,Robin Knight,2019
Doc166,2.6539278131756904e-06,2.6539278131767585e-06,0.0017839297301133375,2.6539278131772032e-06,2.6539278131772854e-06,2.6539278131803813e-06,0.0006115776596855377,0.001917960077297474,2.6539278131819652e-06,0.0004337735897516282,2.6539278131821156e-06,2.653927813179729e-06,2.653927813181241e-06,2.653927813182682e-06,2.653927813178406e-06,2.653927813187131e-06,2.653927813185786e-06,2.6539278131779346e-06,2.6539278131810576e-06,2.653927813179321e-06,2.6539278131779e-06,2.6539278131796804e-06,2.6539278131792437e-06,0.7798883814406464,2.6539278131778317e-06,2.653927813176666e-06,2.6539278131788367e-06,0.21470242570716466,0.0006009114556379488,2.653927813177937e-06,23,Robin Knight,2020
Doc167,2.996524032130042e-06,2.996524032131632e-06,2.996524032133233e-06,2.996524032132277e-06,2.9965240321323484e-06,2.9965240321311435e-06,2.996524032133848e-06,0.002797338114660945,2.9965240321337236e-06,2.996524032134911e-06,2.996524032132207e-06,0.5837286518393185,2.9965240321341196e-06,2.9965240321348955e-06,2.996524032134082e-06,2.9965240321341183e-06,2.9965240321340573e-06,2.9965240321331302e-06,2.9965240321347066e-06,2.9965240321341408e-06,2.9965240321334326e-06,2.996524032135221e-06,0.0016562424832389053,0.41158443296353864,2.9965240321411012e-06,2.996524032131505e-06,2.9965240321338744e-06,0.00015842149843987844,2.9965240321351513e-06,2.9965240321333454e-06,11,Robin Knight,2021
Doc168,2.7078256160329335e-05,2.7078256160339496e-05,2.707825616037817e-05,2.7078256160345073e-05,2.7078256160344537e-05,2.707825616033434e-05,2.707825616037446e-05,2.7078256160365022e-05,2.707825616035827e-05,2.707825616036847e-05,2.7078256160342867e-05,2.7078256160367844e-05,2.7078256160344232e-05,2.7078256160352343e-05,2.7078256160363257e-05,0.8230841245283149,2.707825616034752e-05,2.707825616035992e-05,2.7078256160372933e-05,0.04833280436019845,2.707825616034125e-05,2.707825616035106e-05,2.707825616035863e-05,2.7078256160372804e-05,2.707825616034317e-05,2.707825616034616e-05,2.7078256160360838e-05,0.12785195819515735,2.7078256160358137e-05,2.7078256160352452e-05,15,Shankar Subramaniam,2016
Doc169,2.8417163967080933e-05,2.841716396710004e-05,0.14875255218585048,2.8417163967097077e-05,2.841716396709455e-05,2.8417163967100574e-05,0.28290130261545,2.84171639671275e-05,2.8417163967108817e-05,2.8417163967115875e-05,2.841716396710412e-05,2.8417163967113754e-05,2.841716396711661e-05,2.841716396711259e-05,2.8417163967104724e-05,2.8417163967125358e-05,2.8417163967105375e-05,2.8417163967124904e-05,2.8417163967127554e-05,2.8417163967126825e-05,2.8417163967106374e-05,2.84171639671129e-05,0.4632205330659765,0.019134710072157984,2.841716396711231e-05,2.8417163967090718e-05,2.841716396711132e-05,0.08528047296138755,2.8417163967118436e-05,2.8417163967113147e-05,22,Shankar Subramaniam,2017
Doc170,4.462293618925839e-05,4.4622936189277773e-05,0.05701960864024308,4.462293618928532e-05,4.462293618927955e-05,4.462293618931368e-05,0.12836742358455605,4.462293618932596e-05,4.462293618931271e-05,4.462293618930785e-05,4.462293618929212e-05,4.462293618931322e-05,4.4622936189315924e-05,4.4622936189308206e-05,4.4622936189308836e-05,4.462293618930296e-05,4.4622936189293156e-05,4.4622936189303964e-05,4.462293618932418e-05,0.16572546443970718,4.4622936189321053e-05,4.462293618930021e-05,0.6477273069945716,4.4622936189329964e-05,4.462293618932022e-05,4.462293618928465e-05,4.462293618930395e-05,4.4622936189326786e-05,4.462293618932915e-05,4.462293618933575e-05,22,Shankar Subramaniam,2018
Doc171,3.591954022991796e-05,3.5919540229928655e-05,0.9969786435829168,3.5919540229936956e-05,3.591954022993481e-05,3.591954022992566e-05,3.591954022995135e-05,3.591954022995434e-05,3.5919540229949086e-05,3.5919540229949635e-05,3.5919540229930085e-05,3.591954022994708e-05,3.591954022993911e-05,0.0020156092906445508,3.591954022994262e-05,3.5919540229946375e-05,3.591954023008241e-05,3.591954022994281e-05,3.5919540229955815e-05,3.591954022995742e-05,3.5919540229939335e-05,3.591954022994702e-05,3.591954022995157e-05,3.591954022995194e-05,3.5919540229982405e-05,3.5919540229928323e-05,3.591954022994607e-05,3.591954022995497e-05,3.591954022995684e-05,3.59195402299428e-05,2,Shankar Subramaniam,2019
Doc172,1.8145527127606592e-05,1.8145527127615917e-05,0.09566465126066112,0.02263742058033946,1.8145527127624485e-05,1.814552712761338e-05,0.17473669759610633,0.061733906750729,1.814552712762373e-05,0.3675365227325685,1.8145527127622283e-05,1.8145527127632024e-05,1.8145527127627365e-05,1.8145527127635026e-05,1.8145527127623804e-05,1.8145527127632298e-05,1.8145527127627795e-05,1.8145527127631895e-05,0.028254657520822127,0.04728807876067396,1.8145527127622493e-05,1.8145527127628866e-05,1.8145527127631807e-05,0.20174886320129212,1.8145527127627253e-05,1.8145527127613643e-05,1.814552712763165e-05,1.814552712763686e-05,1.8145527127636544e-05,1.8145527127623374e-05,9,Shankar Subramaniam,2020
Doc173,2.167316861726344e-05,2.1673168617269108e-05,2.167316861728597e-05,2.1673168617270988e-05,2.167316861727316e-05,2.1673168617268955e-05,0.9993714781100992,2.1673168617284215e-05,2.1673168617279733e-05,2.1673168617290853e-05,2.1673168617273746e-05,2.1673168617284375e-05,2.1673168617284456e-05,2.167316861728452e-05,2.167316861728202e-05,2.1673168617285e-05,2.1673168617275708e-05,2.1673168617281424e-05,2.167316861728593e-05,2.1673168617284093e-05,2.167316861727378e-05,2.167316861728429e-05,2.1673168617284876e-05,2.1673168617288362e-05,2.1673168617273384e-05,2.1673168617268935e-05,2.1673168617280692e-05,2.1673168617287854e-05,2.1673168617285696e-05,2.1673168617279052e-05,6,Shankar Subramaniam,2021
Doc174,0.00011223344556679848,0.00011223344556687077,0.00011223344556686545,0.00011223344556685297,0.00011223344556683699,0.00011223344556681597,0.00011223344556687858,0.0001122334455669125,0.00011223344556706467,0.00011223344556692016,0.00011223344556683033,0.00011223344556687648,0.00011223344556687685,0.00011223344556689713,0.00011223344556687416,0.00011223344556687468,0.00011223344556687517,0.00011223344556686984,0.00011223344556686842,0.00011223344556689097,0.00011223344556684802,0.00011223344556688388,0.0001122334455668996,0.00011223344556690085,0.00011223344556685028,0.9967452300785604,0.00011223344556687388,0.00011223344556688685,0.00011223344556691134,0.00011223344556686755,25,Angela Yu,2016
Doc175,0.00012300123001253273,0.00012300123001257767,0.00012300123001264383,0.00012300123001261954,0.00012300123001257883,0.0001230012300125731,0.0001230012300126812,0.5845665100168707,0.30266952025195293,0.00012300123001275707,0.00012300123001261269,0.00012300123001273363,0.00012300123001265483,0.00012300123001268994,0.00012300123001264372,0.00012300123001262253,0.0001230012300126378,0.00012300123001270094,0.0001230012300126168,0.0001230012300126439,0.00012300123001257897,0.0001230012300126759,0.0001230012300126779,0.00012300123001273956,0.00012300123001262502,0.0001230012300126461,0.00012300123001269376,0.00012300123001270346,0.1094429365208349,0.00012300123001269403,7,Angela Yu,2017
Doc176,5.324813631525498e-05,5.3248136315302554e-05,5.324813631529351e-05,5.324813631530446e-05,5.324813631528574e-05,5.324813631527975e-05,5.3248136315304716e-05,0.11103867628843941,0.8874703758947321,5.324813631530888e-05,5.324813631527685e-05,5.3248136315307074e-05,5.324813631532518e-05,5.3248136315345516e-05,5.3248136315311485e-05,5.324813631533282e-05,5.324813631529404e-05,5.324813631530606e-05,5.3248136315315734e-05,5.324813631531814e-05,5.324813631528462e-05,5.32481363153064e-05,5.324813631533469e-05,5.324813631531436e-05,5.324813631529651e-05,5.324813631531849e-05,5.3248136315290885e-05,5.3248136315305976e-05,5.324813631533891e-05,5.324813631530318e-05,8,Angela Yu,2018
Doc177,0.00021786492374732428,0.9936819172095157,0.00021786492374751036,0.00021786492374744606,0.000217864923747399,0.00021786492374738486,0.00021786492374748864,0.0002178649237476099,0.00021786492374756936,0.000217864923747674,0.0002178649237473965,0.00021786492374753526,0.00021786492374743788,0.00021786492374759617,0.00021786492374751965,0.0002178649237475139,0.0002178649237474873,0.00021786492374751754,0.00021786492374755695,0.000217864923747528,0.00021786492374746097,0.0002178649237475402,0.0002178649237475768,0.00021786492374757926,0.0002178649237473948,0.00021786492555439524,0.00021786492374744828,0.00021786492374752613,0.0002178649237475489,0.00021786492374752656,1,Angela Yu,2019
Doc178,6.844626967832397e-05,6.844626967835033e-05,6.844626967835301e-05,6.844626967835998e-05,6.84462696783516e-05,6.844626967833567e-05,6.844626967836997e-05,6.844626967838513e-05,0.9980150581793255,6.844626967837607e-05,6.844626967834243e-05,6.844626967836865e-05,6.844626967839923e-05,6.844626967839358e-05,6.84462696783873e-05,6.844626967836963e-05,6.844626967836284e-05,6.84462696783687e-05,6.84462696783706e-05,6.8446269678372e-05,6.84462696783691e-05,6.844626967836505e-05,6.844626967837654e-05,6.844626967838215e-05,6.844626967835685e-05,6.844626967835188e-05,6.844626967835825e-05,6.844626967837123e-05,6.844626967997555e-05,6.844626967837296e-05,8,Angela Yu,2020
Doc179,0.00012820512820525947,0.00012820512820529677,0.00012820512820536424,0.00012820512820534865,0.00012820512820534773,0.00012820512820538763,0.0001282051282053555,0.0001282051282053955,0.7468297521405727,0.00012820512820540937,0.00012820512820527934,0.00012820512820534518,0.00012820512820539926,0.24958050426967682,0.00012820512820536955,0.00012820512820539215,0.00012820512820537123,0.00012820512820534486,0.000128205128205357,0.00012820512820536283,0.00012820512820557896,0.00012820512820536928,0.00012820512820540636,0.0001282051282054269,0.00012820512820533502,0.0001282051282053163,0.00012820512820534648,0.0001282051282053839,0.00012820512820544257,0.00012820512820548138,8,Angela Yu,2021
Doc180,0.00037878787878834256,0.00037878787878849586,0.0003787878787886992,0.0003787878787884907,0.00037878787878835307,0.0003787878787883843,0.1303008608503766,0.00037878787878900083,0.0003787878787886714,0.0003787878787885072,0.0003787878787889075,0.0003787878787887577,0.0003787878787886655,0.0003787878787886683,0.00037878787878872484,0.3157323227297838,0.00037878787878853836,0.0003787878787888291,0.5437395436925466,0.00037878787878884373,0.0003787878787885556,0.00037878787878862185,0.00037878787878872745,0.00037878787878884877,0.0003787878787884647,0.00037878787878839454,0.0003787878787884962,0.0003787878787888338,0.0003787878787887044,0.00037878787878865356,18,Eran Mukamel,2016
Doc181,0.00011655011655019702,0.00011655011655025091,0.0001165501165503635,0.00011655011655027801,0.00011655011655024096,0.00011655011655021238,0.4749792673951845,0.00011655011655035238,0.00011655011655029154,0.00011655011655030603,0.0001165501165502356,0.0001165501165502996,0.00011655011655028449,0.00011655011655025671,0.00011655011655025668,0.00011655011655026906,0.00011655011655026758,0.00011655011655024836,0.5217573293414077,0.00011655011655031434,0.00011655011655023878,0.00011655011655027155,0.00011655011655028932,0.00011655011655032404,0.00011655011655028625,0.00011655011655024295,0.00011655011655025132,0.00011655011655030878,0.00011655011655028527,0.00011655011655034984,18,Eran Mukamel,2017
Doc182,7.645259938849329e-05,7.645259938853713e-05,7.645259938861079e-05,7.645259938853953e-05,7.645259938859647e-05,7.645259938851504e-05,7.64525993885889e-05,0.3945196966714632,7.645259938856816e-05,7.645259938858716e-05,7.645259938854487e-05,0.23578075600829448,7.645259938865953e-05,7.645259938863738e-05,7.645259938857985e-05,7.645259938870942e-05,7.645259938857876e-05,7.645259938856604e-05,0.36763532713675057,7.645259938860278e-05,7.645259938856307e-05,7.64525993885963e-05,7.645259938861019e-05,7.645259938860863e-05,7.645259938858125e-05,7.645259938853354e-05,7.645259938857082e-05,7.645259938859794e-05,7.645259938862058e-05,7.645259938856168e-05,7,Eran Mukamel,2018
Doc183,7.32600732601442e-05,7.32600732601801e-05,7.326007326027166e-05,7.32600732601913e-05,7.326007326017795e-05,7.32600732601625e-05,7.326007326026508e-05,0.13305330760805184,7.326007326029277e-05,7.326007326026863e-05,7.326007326019927e-05,7.326007326028145e-05,7.326007326024948e-05,7.32600732602221e-05,7.326007326020982e-05,7.32600732602096e-05,7.326007326033073e-05,7.32600732602551e-05,0.5502213719725519,7.326007326026844e-05,0.20049252406507112,7.326007326026937e-05,7.32600732602339e-05,7.326007326027269e-05,7.326007326021e-05,7.326007326019079e-05,7.32600732602348e-05,0.11432803444955919,7.326007326024954e-05,7.326007326023435e-05,18,Eran Mukamel,2019
Doc184,3.313452617628298e-05,3.313452617629166e-05,3.313452617630787e-05,3.3134526176297315e-05,3.313452617628959e-05,3.313452617628976e-05,3.3134526176306856e-05,3.3134526176308584e-05,3.3134526176301374e-05,3.3134526176303054e-05,3.3134526176291636e-05,3.3134526176300256e-05,3.313452617630333e-05,3.313452617630292e-05,3.313452617630357e-05,3.313452617629744e-05,3.313452617629748e-05,3.313452617629617e-05,0.9990390987408824,3.313452618160613e-05,3.313452617629384e-05,3.313452617630126e-05,3.313452617630056e-05,3.3134526176307655e-05,3.3134526176293886e-05,3.3134526176290444e-05,3.313452617630304e-05,3.313452617630829e-05,3.31345261763039e-05,3.313452617630445e-05,18,Eran Mukamel,2020
Doc185,2.7800945232145036e-05,2.780094523215235e-05,2.7800945232165032e-05,2.780094523215794e-05,2.7800945232155136e-05,2.7800945232150667e-05,2.7800945232166398e-05,2.7800945232173855e-05,2.7800945232159835e-05,2.7800945232163467e-05,2.780094523215389e-05,2.780094523216255e-05,2.7800945232159845e-05,2.7800945232165764e-05,2.7800945232160614e-05,2.7800945232156887e-05,2.7800945232158016e-05,2.7800945232161448e-05,0.9991937725882676,2.7800945232171653e-05,2.780094523215611e-05,2.780094523216399e-05,2.780094523216581e-05,2.7800945232167438e-05,2.78009452321647e-05,2.780094523215142e-05,2.7800945232161824e-05,2.7800945232169274e-05,2.7800945232168346e-05,2.7800945232163392e-05,18,Eran Mukamel,2021
Doc186,0.00013071895424850708,0.00013071895424862493,0.00013071895424870172,0.0001307189542485928,0.00013071895424857606,0.0001307189542485283,0.00013071895424867023,0.00013071895424870598,0.00013071895424863878,0.00013071895424871533,0.00013071895424856785,0.36331412003839525,0.0001307189542485923,0.00013071895424864103,0.00013071895424862832,0.00013071895424860843,0.0001307189542485669,0.00013071895424859574,0.1766555872027905,0.456500880994101,0.00013071895424876826,0.00013071895424861434,0.00013071895424865396,0.00013071895424871167,0.00013071895424863973,0.00013071895424856888,0.00013071895424867554,0.0001307189542487423,0.00013071895424870492,0.00013071895424857894,19,Shannon Ellis,2016
Doc187,0.0001501501501503673,0.0001501501501504866,0.00015015015015062538,0.00015015015015043594,0.00015015015015042995,0.00015015015015041293,0.00015015015015064294,0.00015015015015056528,0.00015015015015049752,0.00015015015015053276,0.0001501501501504161,0.00015015015015055582,0.00015015015015049907,0.00015015015015053105,0.00015015015015050845,0.000150150150150469,0.00015015015015044562,0.00015015015015053428,0.2798767725754108,0.0001501501501506264,0.00015015015015048774,0.00015015015015046865,0.0001501501501505022,0.7159190232203752,0.00015015015015046573,0.0001501501501505185,0.00015015015015048402,0.00015015015015054447,0.00015015015015055642,0.00015015015015044892,23,Shannon Ellis,2017
Doc188,0.0002070393374743161,0.00020703933747436828,0.00020703933747447543,0.00020703933747445667,0.00020703933747441376,0.00020703933747440905,0.00020703933747452742,0.00020703933747457789,0.00020703933747446418,0.00020703933747459987,0.00020703933747446578,0.0002070393374744766,0.0002070393374744514,0.00020703933747458903,0.0002070393374747397,0.00020703933747452896,0.00020703933747439495,0.0002070393374746205,0.00020703933747464847,0.39161454235115767,0.00020703933747445022,0.00020703933747454612,0.00020703933747459287,0.484019791152117,0.00020703933747436636,0.00020703933747440889,0.0002070393374745924,0.00020703933747451262,0.1187756043849136,0.00020703933747449814,23,Shannon Ellis,2018
Doc189,0.00010224948875261739,0.00010224948875265796,0.00010224948875272258,0.00010224948875267794,0.00010224948875265894,0.00010224948875265355,0.00010224948875273901,0.00010224948875274227,0.00010224948875267477,0.00010224948875272219,0.00010224948875264205,0.00010224948875270426,0.00010224948875270831,0.00010224948875271362,0.00010224948875274742,0.00010224948875269137,0.00010224948875265081,0.00010224948875268684,0.00010224948875281706,0.9970347648261717,0.00010224948875267518,0.00010224948875269895,0.0001022494887527086,0.00010224948875275191,0.00010224948875266484,0.00010224948875265604,0.00010224948875267779,0.00010224948875274225,0.00010224948875272094,0.00010224948875270704,19,Shannon Ellis,2019
Doc190,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0,Shannon Ellis,2020
Doc191,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0,Shannon Ellis,2021
